Title,Property Type,Location,Bedrooms_Num,Bathrooms_Num,Size_SQM,Amenities,Surroundings,Price_Numeric,Price_Millions,Price_per_SQM,Amenity_Count,Month,Year,URL
4 Bed House with En Suite at Nkoroi,House,Ongata Rongai,4,4.0,152.0,"En Suite, Fibre Internet, Walk In Closet, Garden, Parking, Wheelchair Access, Gated Community","Bus Stop, Hospital, School, Shopping Centre",9000000.0,9.0,59210.52631578947,0,10,2025,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3864629
4 Bed Townhouse with Staff Quarters in Langata,Townhouse,Langata,4,2.0,320.0,"Service Charge Included, Fibre Internet, Balcony, Garden, Parking, Staff Quarters, Gated Community","Bus Stop, Hospital, School, Shopping Centre",22500000.0,22.5,70312.5,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-langata-3903227
5 Bed Townhouse with En Suite at Elmolo Maji Mazuri,Townhouse,Lavington,5,6.0,341.0,"Walk In Closet, Fibre Internet, En Suite, Backup Generator, Alarm, Aircon, Kids Play Area, Gated Community, Staff Quarters, Parking, Gym, Garden, Borehole, Electric Fence, CCTV, BBQ, Balcony","Shopping Centre, School, Hospital, Bus Stop",85000000.0,85.0,249266.862170088,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3902676
5 Bed Villa with En Suite at Mimosa Rd,Villa,Runda,5,5.0,500.0,"Fibre Internet, En Suite, Backup Generator, Walk In Closet, Service Charge Included, Alarm, Garden, Gated Community, Wheelchair Access, Borehole, Electric Fence, Swimming Pool, Staff Quarters, CCTV, BBQ, Parking, Balcony, Gym, Kids Play Area","Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",150000000.0,150.0,300000.0,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-runda-3899980
5 Bed Townhouse with En Suite at Kamangu - Kiambu,Townhouse,Kamangu,5,6.0,200.0,"Alarm, En Suite, Fibre Internet, Walk In Closet, Serviced, Balcony, CCTV, Electric Fence, Borehole, Garden, Gated Community, Swimming Pool, Staff Quarters, Parking, Gym, Kids Play Area","Bus Stop, Shopping Centre, Hospital, Scenic View, School",22000000.0,22.0,110000.0,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kamangu-3902626
4 Bed House with En Suite at Rimpa Road,House,Ongata Rongai,4,4.0,506.0,"En Suite, Fibre Internet, Serviced, Balcony, BBQ, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Hospital, School, Shopping Centre",10500000.0,10.5,20750.988142292492,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3901470
4 Bed Townhouse with En Suite in Kiambu Road,Townhouse,Kiambu Road,4,3.0,348.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Staff Quarters, Swimming Pool, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, Sea View, Shopping Centre",40000000.0,40.0,114942.52873563218,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3902623
5 Bed House with En Suite in Kikuyu Town,House,Kikuyu,5,7.0,300.0,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, Serviced, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Staff Quarters, Swimming Pool, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",22000000.0,22.0,73333.33333333333,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kikuyu-town-3888895
4 Bed Villa with En Suite in Lower Kabete,Villa,Lower Kabete,4,4.0,700.0,"Alarm, Backup Generator, En Suite, Fibre Internet, Balcony, Parking, Staff Quarters, BBQ, Borehole, Garden","Bus Stop, Shopping Centre, Hospital, School",112500000.0,112.5,160714.2857142857,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-lower-kabete-3902379
4 Bed Villa with Backup Generator in Runda,Villa,Runda,4,,432.0,Backup Generator,,95000000.0,95.0,219907.40740740742,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-runda-3902359
4 Bed House with En Suite at Karen,House,Karen,4,4.0,273.0,"En Suite, Balcony, Kids Play Area, Parking, CCTV, Electric Fence, Borehole, Garden, Gated Community","Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, Sea View",85000000.0,85.0,311355.31135531137,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3901780
4 Bed House with En Suite at Kahawa Sukari,House,Kahawa Sukari,4,4.0,1011.715,"En Suite, Walk In Closet, Balcony, Kids Play Area, Parking, CCTV, Electric Fence, Borehole, Garden, Gated Community","Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",35000000.0,35.0,34594.72282213865,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kahawa-sukari-3901799
4 Bed House with En Suite at Joska,House,Joska,4,4.0,270.0,"Backup Generator, En Suite, Walk In Closet, CCTV, Balcony, Kids Play Area, Parking, Electric Fence, Borehole, Garden, Gated Community","School, Scenic View, Hospital, Golf Course, Bus Stop, Shopping Centre",10000000.0,10.0,37037.03703703704,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-joska-3901863
4 Bed House with En Suite at Custom Road,House,Nyali,4,5.0,550.0,"Aircon, En Suite, Garden, Parking, Gated Community, Kids Play Area, Wheelchair Access, Balcony","Bus Stop, Hospital, Scenic View, School, Sea View, Shopping Centre",35000000.0,35.0,63636.36363636364,0,9,2025,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-3843349
4 Bed House with En Suite at Eastern Bypass,House,Kamakis,4,4.0,240.0,"Backup Generator, En Suite, Fibre Internet, Serviced, Balcony, Garden, Borehole, Gym, Parking, Staff Quarters, Swimming Pool, Gated Community, Kids Play Area","Bus Stop, Hospital, School, Shopping Centre",16600000.0,16.6,69166.66666666667,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kamakis-3901866
4 Bed Townhouse with En Suite at Kisaju,Townhouse,Kitengela,4,5.0,208.0,"Backup Generator, En Suite, CCTV, Electric Fence, Borehole, Garden, Parking, Gated Community, Kids Play Area","Hospital, Bus Stop, School",16500000.0,16.5,79326.92307692308,0,9,2025,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitengela-3850067
4 Bed Townhouse with En Suite at Kimalat -Enkasiti,Townhouse,Kitengela,4,4.0,168.0,"Backup Generator, Alarm, En Suite, Furnished, Serviced, Balcony, CCTV, Borehole, Garden, Gym, Parking, Swimming Pool, Kids Play Area, Gated Community","Bus Stop, Hospital, School, Shopping Centre",14000000.0,14.0,83333.33333333333,0,1,2026,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-kitengela-3894029
4 Bed Townhouse with En Suite at Kimalat -Enkasiti,Townhouse,Kitengela,4,4.0,168.0,"Alarm, Backup Generator, En Suite, Serviced, Balcony, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Staff Quarters, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Hospital, School, Shopping Centre",13800000.0,13.8,82142.85714285714,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitengela-3894047
5 Bed House with En Suite at Runda,House,Runda,5,5.0,371.612,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, BBQ, CCTV, Electric Fence, Borehole, Garden, Balcony, Gym, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",150000000.0,150.0,403646.8144193406,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3901457
5 Bed Townhouse with En Suite in Westlands Area,Townhouse,Westlands,5,6.0,450.0,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, CCTV, Electric Fence, Garden, Parking, Staff Quarters, Swimming Pool, Gated Community, Kids Play Area",,80000000.0,80.0,177777.77777777778,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-westlands-area-3901260
5 Bed House with En Suite at Mugutha,House,Ruiru,5,7.0,262.0,"Aircon, Alarm, En Suite, Fibre Internet, Walk In Closet, Serviced, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gym, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area","Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",22000000.0,22.0,83969.46564885497,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3888889
4 Bed House with En Suite at Off Waiyaki Way,House,Mountain View,4,4.0,380.0,"En Suite, Fibre Internet, BBQ, Garden, Parking, Staff Quarters, Wheelchair Access, Kids Play Area","Bus Stop, Golf Course, Hospital, School, Shopping Centre",35000000.0,35.0,92105.26315789473,0,1,2026,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mountain-view-3901228
3 Bed House with En Suite at Milimani Area,House,Kitengela,3,4.0,342.0,"Alarm, En Suite, Fibre Internet, Backup Generator, Serviced, CCTV, Borehole, Garden, Parking, Gated Community, Kids Play Area, Wheelchair Access","Hospital, School, Shopping Centre",22000000.0,22.0,64327.48538011696,0,1,2026,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3899350
5 Bed Townhouse with Garden in Westlands Area,Townhouse,Westlands,5,5.0,299.0,"Gated Community, Garden",,58000000.0,58.0,193979.93311036789,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-westlands-area-3900267
5 Bed Townhouse at Beach Road,Townhouse,Nyali,5,6.0,1133.1208000000001,,,35000000.0,35.0,30888.145376909502,0,1,2026,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-nyali-area-3900262
